PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.9068260272726534,0.44337895270378647,69.41060812695473,0.8636488349157513,226.52880979583205
2,0.270749347536649,0.5727730604663125,78.77242418959106,1.2158686318022079e-17,227.60700725756905
