PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,1.1534231160675885,1.564356865277651,90.08482075851384,3.4317513500676727e-17,217.80994378513955
2,0.019386451794399382,0.03527078214022417,42.59020655384012,0.060735328014564924,226.78751049473584
