PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,1.0431101671999692,1.1054213647207505,99.54341763633927,0.17877507763510994,219.4159830601503
2,0.1317314306325397,0.05959496028806489,44.95100717021547,0.23256851571700318,229.65416456732981
