PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.5793501962500597,0.7347336960930817,75.3647002548115,0.4504269800197535,224.32193337968138
2,0.2136113152341562,0.3885065184228322,51.87355640026865,0.4017827573818663,225.8474785597334
