PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.7815319565982466,1.404845563617955,84.32662406327914,4.784978470649119e-17,241.21536363480837
2,0.09060277659125934,0.4138003956165179,95.61583463264445,0.006595058598319306,227.1832014536518
