PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.858451077898879,1.5002705900599895,96.08870385165103,0.06821161451608448,220.87274779183073
2,0.07089773154337592,0.1783649111325725,46.380886914251555,0.14547782499484443,229.48243148383688
