PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,1.1724896498400916,1.3081288473103558,100.0,0.5606947458032131,149.64113416123723
2,0.04152100461809746,0.012398583340238217,27.913220634031205,0.04898716016763742,209.62204226436975
