PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.8528857278264905,0.5723064256140058,33.45034342109907,1.2502519039733513,250.0
2,0.09529507180325954,0.11412777711171433,42.022751140619214,0.010910602459093866,223.2781719868445
