PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.7206385048280866,0.94578000273347,81.4605897047441,0.23430942405107644,224.9105290405616
2,0.12846894581133295,0.34707127695275874,51.74298769671777,0.23980851321380395,227.80749235219918
