PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.6655248394540402,0.8647175067917933,77.45528251187498,0.3418832195573226,221.89837171260746
2,0.19167047428060524,0.3502884121310818,46.485077813637204,0.3350257328381946,225.27862862326708
