PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.957022956004232,1.6910459163042157,91.28597671701894,0.0,221.833269641178
2,0.013136924170613951,0.056289082163167525,44.54872652059513,0.05094764977751589,228.41222187074112
