PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.23755965566181647,0.5107242312865152,100.0,0.8852004295318906,199.82742046086165
2,0.0741045115372851,0.05150827387901861,41.090972050857204,0.6513242425214402,235.57165399782355
