PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.9186898873767643,1.6880982406903595,100.0,0.04868525470861147,218.44017683418588
2,0.07620594396319984,0.07564518620604328,45.78438478881652,0.07990359971710946,229.52434331326404
