PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.6555492323113906,0.6512730256399313,91.37529384388398,0.4731504242096023,235.9085947803513
2,0.2388772143750632,0.644128193782684,86.75313537542375,0.04575289007564972,235.42641766180705
