PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.33664512859101214,0.5073527373457297,100.0,1.0098928783777046,171.83878409577045
2,0.04444852484246721,0.10380253004377807,36.126281325672196,0.09203416538257393,217.1805838577984
