PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.8443026365823796,0.6641160519485589,62.62863674325268,0.4252741508537943,219.5974321071851
2,0.18072882218395242,0.23225946184304766,39.67459761649287,0.4092479571106676,220.64715755996795
