PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,1.1389250025666193,1.55637186241722,93.25902934747828,0.0,216.56742880176387
2,0.045823198465489094,0.08453316739900153,43.65616384386358,0.05983059122628773,227.17710956892856
