PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.23276978401376772,0.6259837269336116,35.855344376692344,1.5208337023759475,211.9448823867054
2,0.0021056130746433506,0.0789761874862957,31.102255348579263,0.06089994459923434,212.20538113477187
