PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.18039260394804008,0.7789700333998002,54.17281314649728,1.129381263864818,215.58758587952295
2,0.0412747759902957,0.021444502763985712,36.10236321136136,0.1776673105942163,217.9294144052516
