PrincipalComponent,coi,c1i,a1i,c2i,a2i
1,0.6054383682359066,0.7983528005469965,53.0166744585391,0.4637194462298251,218.20574335148027
2,0.11605122230760574,0.11890804260694846,36.19760634970797,0.3079490256765854,218.3639895015811
